discipline_title,event_title,event_gender,medal_type,participant_type,athlete_url,athlete_full_name,country_name,city,year
Swimming,50m freestyle women,Women,SILVER,Athlete,https://olympics.com/en/athletes/jingyi-le,Jingyi LE,People's Republic of China,atlanta,1996
Swimming,50m freestyle women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/sandra-voelker,Sandra VOELKER,Germany,atlanta,1996
Swimming,1500m freestyle men,Men,GOLD,Athlete,https://olympics.com/en/athletes/kieren-john-perkins,Kieren John PERKINS,Australia,atlanta,1996
Swimming,1500m freestyle men,Men,SILVER,Athlete,https://olympics.com/en/athletes/daniel-kowalski,Daniel KOWALSKI,Australia,atlanta,1996
Swimming,1500m freestyle men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/graeme-smith,Graeme SMITH,Great Britain,atlanta,1996
Swimming,800m freestyle women,Women,GOLD,Athlete,https://olympics.com/en/athletes/brooke-bennett,Brooke BENNETT,United States of America,atlanta,1996
Swimming,800m freestyle women,Women,SILVER,Athlete,https://olympics.com/en/athletes/dagmar-hase,Dagmar HASE,Germany,atlanta,1996
Swimming,800m freestyle women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/kirsten-vlieghuis,Kirsten VLIEGHUIS,Netherlands,atlanta,1996
Swimming,50m freestyle men,Men,GOLD,Athlete,https://olympics.com/en/athletes/alexander-popov-1,Alexander POPOV,Russian Federation,atlanta,1996
Swimming,50m freestyle men,Men,SILVER,Athlete,,"Gary Hall, Jr.",United States of America,atlanta,1996
Swimming,50m freestyle men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/ferdo-scherer,Ferdo SCHERER,Brazil,atlanta,1996
Swimming,400m freestyle women,Women,GOLD,Athlete,https://olympics.com/en/athletes/michelle-marie-smith,Michelle Marie SMITH,Ireland,atlanta,1996
Swimming,400m freestyle women,Women,SILVER,Athlete,https://olympics.com/en/athletes/dagmar-hase,Dagmar HASE,Germany,atlanta,1996
Swimming,400m freestyle women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/kirsten-vlieghuis,Kirsten VLIEGHUIS,Netherlands,atlanta,1996
Handball,handball men,Men,GOLD,GameTeam,,,Croatia,atlanta,1996
Handball,handball men,Men,SILVER,GameTeam,,,Sweden,atlanta,1996
Handball,handball men,Men,BRONZE,GameTeam,,,Spain,atlanta,1996
Handball,handball women,Women,GOLD,GameTeam,,,Denmark,atlanta,1996
Handball,handball women,Women,SILVER,GameTeam,,,Republic of Korea,atlanta,1996
Handball,handball women,Women,BRONZE,GameTeam,,,Hungary,atlanta,1996
Shooting,50m rifle prone 60 shots men,Men,GOLD,Athlete,https://olympics.com/en/athletes/christian-klees,Christian KLEES,Germany,atlanta,1996
Shooting,50m rifle prone 60 shots men,Men,SILVER,Athlete,https://olympics.com/en/athletes/sergey-beliaev,Sergey BELIAEV,Kazakhstan,atlanta,1996
Shooting,50m rifle prone 60 shots men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/jozef-gonci,Jozef GONCI,Slovakia,atlanta,1996
Shooting,50m pistol 60 shots men,Men,GOLD,Athlete,https://olympics.com/en/athletes/boris-kokorev,Boris KOKOREV,Russian Federation,atlanta,1996
Shooting,50m pistol 60 shots men,Men,SILVER,Athlete,https://olympics.com/en/athletes/igor-basinski,Igor BASINSKI,Belarus,atlanta,1996
Shooting,50m pistol 60 shots men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/roberto-di-donna,Roberto DI DONNA,Italy,atlanta,1996
Shooting,trap 125 targets men,Men,GOLD,Athlete,https://olympics.com/en/athletes/michael-diamond,Michael DIAMOND,Australia,atlanta,1996
Shooting,trap 125 targets men,Men,SILVER,Athlete,https://olympics.com/en/athletes/josh-lakatos,Josh LAKATOS,United States of America,atlanta,1996
Shooting,trap 125 targets men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/lance-bade,Lance BADE,United States of America,atlanta,1996
Shooting,10m air rifle 60 shots men,Men,GOLD,Athlete,https://olympics.com/en/athletes/artem-khadzhibekov,Artem KHADZHIBEKOV,Russian Federation,atlanta,1996
Shooting,10m air rifle 60 shots men,Men,SILVER,Athlete,https://olympics.com/en/athletes/wolfram-jun-waibel,Wolfram Jun. WAIBEL,Austria,atlanta,1996
Shooting,10m air rifle 60 shots men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/jean-pierre-amat,Jean Pierre AMAT,France,atlanta,1996
Shooting,10m air pistol 60 shots men,Men,GOLD,Athlete,https://olympics.com/en/athletes/roberto-di-donna,Roberto DI DONNA,Italy,atlanta,1996
Shooting,10m air pistol 60 shots men,Men,SILVER,Athlete,https://olympics.com/en/athletes/yifu-wang,Yifu WANG,People's Republic of China,atlanta,1996
Shooting,10m air pistol 60 shots men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/tanyu-kiriakov,Tanyu KIRIAKOV,Bulgaria,atlanta,1996
Shooting,50m running target 3030 shot men,Men,GOLD,Athlete,https://olympics.com/en/athletes/ling-yang,Ling YANG,People's Republic of China,atlanta,1996
Shooting,50m running target 3030 shot men,Men,SILVER,Athlete,https://olympics.com/en/athletes/jun-xiao,Jun XIAO,People's Republic of China,atlanta,1996
Shooting,50m running target 3030 shot men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/miroslav-janus,Miroslav JANUS,Czech Republic,atlanta,1996
Shooting,skeet (125 targets) men,Men,GOLD,Athlete,https://olympics.com/en/athletes/ennio-falco,Ennio FALCO,Italy,atlanta,1996
Shooting,skeet (125 targets) men,Men,SILVER,Athlete,https://olympics.com/en/athletes/miroslaw-rzepkowski,Miroslaw RZEPKOWSKI,Poland,atlanta,1996
Shooting,skeet (125 targets) men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/andrea-benelli,Andrea BENELLI,Italy,atlanta,1996
Shooting,10m air pistol 40 shots women,Women,GOLD,Athlete,https://olympics.com/en/athletes/olga-kousnetsova,Olga KOUSNETSOVA,Russian Federation,atlanta,1996
Shooting,10m air pistol 40 shots women,Women,SILVER,Athlete,https://olympics.com/en/athletes/marina-dobrancheva,Marina DOBRANCHEVA,Russian Federation,atlanta,1996
Shooting,10m air pistol 40 shots women,Women,BRONZE,Athlete,,Mariya Grozdeva,Bulgaria,atlanta,1996
Shooting,25m rapid fire pistol 60 shots men,Men,GOLD,Athlete,https://olympics.com/en/athletes/ralf-schumann,Ralf SCHUMANN,Germany,atlanta,1996
Shooting,25m rapid fire pistol 60 shots men,Men,SILVER,Athlete,https://olympics.com/en/athletes/emil-milev-1,Emil MILEV,Bulgaria,atlanta,1996
Shooting,25m rapid fire pistol 60 shots men,Men,BRONZE,Athlete,,Vladimir Vokhmyanin,Kazakhstan,atlanta,1996
Shooting,50m rifle 3 positions 3x20 shots women,Women,GOLD,Athlete,https://olympics.com/en/athletes/aleksandra-ivosev,Aleksandra IVOSEV,Serbia and Montenegro,atlanta,1996
Shooting,50m rifle 3 positions 3x20 shots women,Women,SILVER,Athlete,https://olympics.com/en/athletes/irina-gerasimenok,Irina GERASIMENOK,Russian Federation,atlanta,1996
Shooting,50m rifle 3 positions 3x20 shots women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/renata-mauer-rozanska,Renata MAUER-ROZANSKA,Poland,atlanta,1996
Shooting,double trap 150 targets men,Men,GOLD,Athlete,https://olympics.com/en/athletes/russell-mark,Russell MARK,Australia,atlanta,1996
Shooting,double trap 150 targets men,Men,SILVER,Athlete,https://olympics.com/en/athletes/albano-pera,Albano PERA,Italy,atlanta,1996
Shooting,double trap 150 targets men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/bing-zhang,Bing ZHANG,People's Republic of China,atlanta,1996
Shooting,25m pistol 3030 shots women,Women,GOLD,Athlete,https://olympics.com/en/athletes/duihong-li,Duihong LI,People's Republic of China,atlanta,1996
Shooting,25m pistol 3030 shots women,Women,SILVER,Athlete,https://olympics.com/en/athletes/diana-iorgova,Diana IORGOVA,Bulgaria,atlanta,1996
Shooting,25m pistol 3030 shots women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/marina-dobrancheva,Marina DOBRANCHEVA,Russian Federation,atlanta,1996
Shooting,10m air rifle 40 shots women,Women,GOLD,Athlete,https://olympics.com/en/athletes/renata-mauer-rozanska,Renata MAUER-ROZANSKA,Poland,atlanta,1996
Shooting,10m air rifle 40 shots women,Women,SILVER,Athlete,https://olympics.com/en/athletes/petra-horneber,Petra HORNEBER,Germany,atlanta,1996
Shooting,10m air rifle 40 shots women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/aleksandra-ivosev,Aleksandra IVOSEV,Serbia and Montenegro,atlanta,1996
Shooting,50m rifle 3 positions 3x40 shots men,Men,GOLD,Athlete,https://olympics.com/en/athletes/jean-pierre-amat,Jean Pierre AMAT,France,atlanta,1996
Shooting,50m rifle 3 positions 3x40 shots men,Men,SILVER,Athlete,https://olympics.com/en/athletes/sergey-beliaev,Sergey BELIAEV,Kazakhstan,atlanta,1996
Shooting,50m rifle 3 positions 3x40 shots men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/wolfram-jun-waibel,Wolfram Jun. WAIBEL,Austria,atlanta,1996
Shooting,double trap 120 targets women,Women,GOLD,Athlete,https://olympics.com/en/athletes/kimberly-rhode,Kimberly RHODE,United States of America,atlanta,1996
Shooting,double trap 120 targets women,Women,SILVER,Athlete,https://olympics.com/en/athletes/susanne-kiermayer,Susanne KIERMAYER,Germany,atlanta,1996
Shooting,double trap 120 targets women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/deserie-huddleston,Deserie HUDDLESTON,Australia,atlanta,1996
Equestrian Jumping,individual mixed,Open,GOLD,Athlete,https://olympics.com/en/athletes/ulrich-kirchhoff,Ulrich KIRCHHOFF,Germany,atlanta,1996
Equestrian Jumping,individual mixed,Open,SILVER,Athlete,https://olympics.com/en/athletes/wilhelm-melliger,Wilhelm MELLIGER,Switzerland,atlanta,1996
Equestrian Jumping,individual mixed,Open,BRONZE,Athlete,https://olympics.com/en/athletes/alexandra-ledermann,Alexandra LEDERMANN,France,atlanta,1996
Equestrian Jumping,team mixed,Open,GOLD,GameTeam,,,Germany,atlanta,1996
Equestrian Jumping,team mixed,Open,SILVER,GameTeam,,,United States of America,atlanta,1996
Equestrian Jumping,team mixed,Open,BRONZE,GameTeam,,,Brazil,atlanta,1996
Hockey,hockey men,Men,GOLD,GameTeam,,,Netherlands,atlanta,1996
Hockey,hockey men,Men,SILVER,GameTeam,,,Spain,atlanta,1996
Hockey,hockey men,Men,BRONZE,GameTeam,,,Australia,atlanta,1996
Hockey,hockey women,Women,GOLD,GameTeam,,,Australia,atlanta,1996
Hockey,hockey women,Women,SILVER,GameTeam,,,Republic of Korea,atlanta,1996
Hockey,hockey women,Women,BRONZE,GameTeam,,,Netherlands,atlanta,1996
Tennis,doubles men,Men,GOLD,GameTeam,https://olympics.com/en/athletes/todd-woodbridge,Todd WOODBRIDGE,Australia,atlanta,1996
Tennis,doubles men,Men,GOLD,GameTeam,https://olympics.com/en/athletes/mark-woodforde,Mark WOODFORDE,Australia,atlanta,1996
Tennis,doubles men,Men,SILVER,GameTeam,https://olympics.com/en/athletes/neil-broad,Neil BROAD,Great Britain,atlanta,1996
Tennis,doubles men,Men,SILVER,GameTeam,https://olympics.com/en/athletes/tim-henman,Tim HENMAN,Great Britain,atlanta,1996
Tennis,doubles men,Men,BRONZE,GameTeam,https://olympics.com/en/athletes/marc-kevin-goellner,Marc-Kevin GOELLNER,Germany,atlanta,1996
Tennis,doubles men,Men,BRONZE,GameTeam,https://olympics.com/en/athletes/david-prinosil,David PRINOSIL,Germany,atlanta,1996
Tennis,doubles women,Women,GOLD,GameTeam,https://olympics.com/en/athletes/gigi-ferdez,Gigi FERDEZ,United States of America,atlanta,1996
Tennis,doubles women,Women,GOLD,GameTeam,https://olympics.com/en/athletes/mary-joe-ferdez,Mary Joe FERDEZ,United States of America,atlanta,1996
Tennis,doubles women,Women,SILVER,GameTeam,https://olympics.com/en/athletes/jana-novotna,Jana NOVOTNA,Czech Republic,atlanta,1996
Tennis,doubles women,Women,SILVER,GameTeam,https://olympics.com/en/athletes/helena-sukova,Helena SUKOVA,Czech Republic,atlanta,1996
Tennis,doubles women,Women,BRONZE,GameTeam,https://olympics.com/en/athletes/conchita-martinez,Conchita MARTINEZ,Spain,atlanta,1996
Tennis,doubles women,Women,BRONZE,GameTeam,https://olympics.com/en/athletes/arantxa-sanchez-vicario,Arantxa SANCHEZ-VICARIO,Spain,atlanta,1996
Tennis,Singles women,Women,GOLD,Athlete,https://olympics.com/en/athletes/lindsay-davenport,Lindsay DAVENPORT,United States of America,atlanta,1996
Tennis,Singles women,Women,SILVER,Athlete,https://olympics.com/en/athletes/arantxa-sanchez-vicario,Arantxa SANCHEZ-VICARIO,Spain,atlanta,1996
Tennis,Singles women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/jana-novotna,Jana NOVOTNA,Czech Republic,atlanta,1996
Tennis,Singles men,Men,GOLD,Athlete,https://olympics.com/en/athletes/andre-agassi,Andre AGASSI,United States of America,atlanta,1996
Tennis,Singles men,Men,SILVER,Athlete,https://olympics.com/en/athletes/sergi-bruguera,Sergi BRUGUERA,Spain,atlanta,1996
Tennis,Singles men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/leander-paes,Leander PAES,India,atlanta,1996
Equestrian Dressage,team mixed,Open,GOLD,GameTeam,,,Germany,atlanta,1996
Equestrian Dressage,team mixed,Open,SILVER,GameTeam,,,Netherlands,atlanta,1996
Equestrian Dressage,team mixed,Open,BRONZE,GameTeam,,,United States of America,atlanta,1996
Equestrian Dressage,individual mixed,Open,GOLD,Athlete,https://olympics.com/en/athletes/isabell-werth,Isabell WERTH,Germany,atlanta,1996
Equestrian Dressage,individual mixed,Open,SILVER,Athlete,https://olympics.com/en/athletes/annica-van-grunsven,Annica VAN GRUNSVEN,Netherlands,atlanta,1996
Equestrian Dressage,individual mixed,Open,BRONZE,Athlete,https://olympics.com/en/athletes/sven-rothenberger,Sven ROTHENBERGER,Netherlands,atlanta,1996
Gymnastics Rhythmic,group competition women,Women,GOLD,GameTeam,,,Spain,atlanta,1996
Gymnastics Rhythmic,group competition women,Women,SILVER,GameTeam,,,Bulgaria,atlanta,1996
Gymnastics Rhythmic,group competition women,Women,BRONZE,GameTeam,,,Russian Federation,atlanta,1996
Gymnastics Rhythmic,individual all-round women,Women,GOLD,Athlete,,Kateryna Serebrianska,Ukraine,atlanta,1996
Gymnastics Rhythmic,individual all-round women,Women,SILVER,Athlete,,Yana Batyrshina,Russian Federation,atlanta,1996
Gymnastics Rhythmic,individual all-round women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/olena-vitrychenko,Olena VITRYCHENKO,Ukraine,atlanta,1996
Boxing,63.5-67kg welterweight men,Men,GOLD,Athlete,https://olympics.com/en/athletes/oleg-saitov,Oleg SAITOV,Russian Federation,atlanta,1996
Boxing,63.5-67kg welterweight men,Men,SILVER,Athlete,https://olympics.com/en/athletes/juan-herdez-sierra,Juan HERDEZ SIERRA,Cuba,atlanta,1996
Boxing,63.5-67kg welterweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/marian-simion,Marian SIMION,Romania,atlanta,1996
Boxing,63.5-67kg welterweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/daniel-santos-1,Daniel SANTOS,Puerto Rico,atlanta,1996
Boxing,48-51kg flyweight men,Men,GOLD,Athlete,https://olympics.com/en/athletes/maikro-romero,Maikro ROMERO,Cuba,atlanta,1996
Boxing,48-51kg flyweight men,Men,SILVER,Athlete,,Bolat Zhumadilov,Kazakhstan,atlanta,1996
Boxing,48-51kg flyweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/albert-pakeev,Albert PAKEEV,Russian Federation,atlanta,1996
Boxing,48-51kg flyweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/zoltan-lunka,Zoltan LUNKA,Germany,atlanta,1996
Boxing,57-60kg lightweight men,Men,GOLD,Athlete,https://olympics.com/en/athletes/hocine-soltani,Hocine SOLTANI,Algeria,atlanta,1996
Boxing,57-60kg lightweight men,Men,SILVER,Athlete,,Toncho Tonchev,Bulgaria,atlanta,1996
Boxing,57-60kg lightweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/terrance-cauthen,Terrance CAUTHEN,United States of America,atlanta,1996
Boxing,57-60kg lightweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/leonard-dorin-doroftei,Leonard Dorin DOROFTEI,Romania,atlanta,1996
Boxing,91kg super heavyweight men,Men,GOLD,Athlete,,Wladimir Klitschko,Ukraine,atlanta,1996
Boxing,91kg super heavyweight men,Men,SILVER,Athlete,https://olympics.com/en/athletes/paea-wolfgram,Paea WOLFGRAM,Tonga,atlanta,1996
Boxing,91kg super heavyweight men,Men,BRONZE,Athlete,,Aleksey Lyozin,Russian Federation,atlanta,1996
Boxing,91kg super heavyweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/duncan-dokiwari,Duncan DOKIWARI,Nigeria,atlanta,1996
Boxing,81-91kg heavyweight men,Men,GOLD,Athlete,https://olympics.com/en/athletes/felix-savon,Félix SAVÓN,Cuba,atlanta,1996
Boxing,81-91kg heavyweight men,Men,SILVER,Athlete,https://olympics.com/en/athletes/david-defiagbon,David DEFIAGBON,Canada,atlanta,1996
Boxing,81-91kg heavyweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/nate-jones,Nate JONES,United States of America,atlanta,1996
Boxing,81-91kg heavyweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/luan-krasniqi,Luan KRASNIQI,Germany,atlanta,1996
Boxing,60-63.5kg lightwelterweigh men,Men,GOLD,Athlete,https://olympics.com/en/athletes/hector-vinent,Hector VINENT,Cuba,atlanta,1996
Boxing,60-63.5kg lightwelterweigh men,Men,SILVER,Athlete,https://olympics.com/en/athletes/oktay-urkal,Oktay URKAL,Germany,atlanta,1996
Boxing,60-63.5kg lightwelterweigh men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/bolat-niyazymbetov,Bolat NIYAZYMBETOV,Kazakhstan,atlanta,1996
Boxing,60-63.5kg lightwelterweigh men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/fathi-missaoui,Fathi MISSAOUI,Tunisia,atlanta,1996
Boxing,51-54kg bantamweight men,Men,GOLD,Athlete,https://olympics.com/en/athletes/istvan-kovacs,Istvan KOVACS,Hungary,atlanta,1996
Boxing,51-54kg bantamweight men,Men,SILVER,Athlete,https://olympics.com/en/athletes/arnaldo-mesa,Arnaldo MESA,Cuba,atlanta,1996
Boxing,51-54kg bantamweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/raimkul-malakhbekov,Raimkul MALAKHBEKOV,Russian Federation,atlanta,1996
Boxing,51-54kg bantamweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/vichai-khadpo,Vichai KHADPO,Thailand,atlanta,1996
Boxing,67  71kg lightmiddleweight men,Men,GOLD,Athlete,https://olympics.com/en/athletes/david-reid,David REID,United States of America,atlanta,1996
Boxing,67  71kg lightmiddleweight men,Men,SILVER,Athlete,https://olympics.com/en/athletes/alfredo-duvergel,Alfredo DUVERGEL,Cuba,atlanta,1996
Boxing,67  71kg lightmiddleweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/karim-tulaganov,Karim TULAGANOV,Uzbekistan,atlanta,1996
Boxing,67  71kg lightmiddleweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/yermakhan-ibraimov,Yermakhan IBRAIMOV,Kazakhstan,atlanta,1996
Boxing,75-81kg lightheavyweight men,Men,GOLD,Athlete,,Vasily Zhirov,Kazakhstan,atlanta,1996
Boxing,75-81kg lightheavyweight men,Men,SILVER,Athlete,,Seung-Bae Lee,Republic of Korea,atlanta,1996
Boxing,75-81kg lightheavyweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/antonio-tarver,Antonio TARVER,United States of America,atlanta,1996
Boxing,75-81kg lightheavyweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/thomas-ulrich,Thomas ULRICH,Germany,atlanta,1996
Boxing,54-57kg featherweight men,Men,GOLD,Athlete,https://olympics.com/en/athletes/somluck-kamsing,Somluck KAMSING,Thailand,atlanta,1996
Boxing,54-57kg featherweight men,Men,SILVER,Athlete,https://olympics.com/en/athletes/serafim-todorov,Serafim TODOROV,Bulgaria,atlanta,1996
Boxing,54-57kg featherweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/pablo-chacon,Pablo CHACON,Argentina,atlanta,1996
Boxing,54-57kg featherweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/floyd-mayweather,Floyd MAYWEATHER,United States of America,atlanta,1996
Boxing,48kg lightflyweight men,Men,GOLD,Athlete,https://olympics.com/en/athletes/daniel-petrov-bojinov,Daniel Petrov BOJINOV,Bulgaria,atlanta,1996
Boxing,48kg lightflyweight men,Men,SILVER,Athlete,https://olympics.com/en/athletes/mansueto-velasco,Mansueto VELASCO,Philippines,atlanta,1996
Boxing,48kg lightflyweight men,Men,BRONZE,Athlete,,Oleh Kiriukhin,Ukraine,atlanta,1996
Boxing,48kg lightflyweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/rafael-lozano-munoz,Rafael LOZANO MUÑOZ,Spain,atlanta,1996
Boxing,71-75kg men,Men,GOLD,Athlete,https://olympics.com/en/athletes/ariel-herdez-ascuy,Ariel HERDEZ ASCUY,Cuba,atlanta,1996
Boxing,71-75kg men,Men,SILVER,Athlete,https://olympics.com/en/athletes/malik-beyleroglu,Malik BEYLEROGLU,Turkey,atlanta,1996
Boxing,71-75kg men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/mohamed-bahari,Mohamed BAHARI,Algeria,atlanta,1996
Boxing,71-75kg men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/rhoshii-wells,Rhoshii WELLS,United States of America,atlanta,1996
Equestrian Eventing,team mixed,Open,GOLD,GameTeam,,,Australia,atlanta,1996
Equestrian Eventing,team mixed,Open,SILVER,GameTeam,,,United States of America,atlanta,1996
Equestrian Eventing,team mixed,Open,BRONZE,GameTeam,,,New Zealand,atlanta,1996
Equestrian Eventing,individual mixed,Open,GOLD,Athlete,https://olympics.com/en/athletes/blyth-tait,Blyth TAIT,New Zealand,atlanta,1996
Equestrian Eventing,individual mixed,Open,SILVER,Athlete,https://olympics.com/en/athletes/sally-clark,Sally CLARK,New Zealand,atlanta,1996
Equestrian Eventing,individual mixed,Open,BRONZE,Athlete,https://olympics.com/en/athletes/kerry-millikin,Kerry MILLIKIN,United States of America,atlanta,1996
Water Polo,water polo men,Men,GOLD,GameTeam,,,Spain,atlanta,1996
Water Polo,water polo men,Men,SILVER,GameTeam,,,Croatia,atlanta,1996
Water Polo,water polo men,Men,BRONZE,GameTeam,,,Italy,atlanta,1996
Diving,10m platform women,Women,GOLD,Athlete,https://olympics.com/en/athletes/mingxia-fu,Mingxia FU,People's Republic of China,atlanta,1996
Diving,10m platform women,Women,SILVER,Athlete,https://olympics.com/en/athletes/annika-walter,Annika WALTER,Germany,atlanta,1996
Diving,10m platform women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/mary-ellen-clark,Mary Ellen CLARK,United States of America,atlanta,1996
Diving,3m springboard women,Women,GOLD,Athlete,https://olympics.com/en/athletes/mingxia-fu,Mingxia FU,People's Republic of China,atlanta,1996
Diving,3m springboard women,Women,SILVER,Athlete,https://olympics.com/en/athletes/irina-lashko,Irina LASHKO,Russian Federation,atlanta,1996
Diving,3m springboard women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/annie-pelletier,Annie PELLETIER,Canada,atlanta,1996
Diving,10m platform men,Men,GOLD,Athlete,https://olympics.com/en/athletes/dmitry-sautin,Dmitry SAUTIN,Russian Federation,atlanta,1996
Diving,10m platform men,Men,SILVER,Athlete,https://olympics.com/en/athletes/jan-hempel,Jan HEMPEL,Germany,atlanta,1996
Diving,10m platform men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/hailiang-xiao,Hailiang XIAO,People's Republic of China,atlanta,1996
Diving,3m springboard men,Men,GOLD,Athlete,https://olympics.com/en/athletes/ni-xiong,Ni XIONG,People's Republic of China,atlanta,1996
Diving,3m springboard men,Men,SILVER,Athlete,https://olympics.com/en/athletes/zhuocheng-yu,Zhuocheng YU,People's Republic of China,atlanta,1996
Diving,3m springboard men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/mark-edward-lenzi,Mark Edward LENZI,United States of America,atlanta,1996
Nordic Combined,Team men,Men,GOLD,GameTeam,,,Japan,lillehammer,1994
Nordic Combined,Team men,Men,SILVER,GameTeam,,,Norway,lillehammer,1994
Nordic Combined,Team men,Men,BRONZE,GameTeam,,,Switzerland,lillehammer,1994
Nordic Combined,Individual men,Men,GOLD,Athlete,https://olympics.com/en/athletes/fred-boerre-lundberg,Fred Boerre LUNDBERG,Norway,lillehammer,1994
Nordic Combined,Individual men,Men,SILVER,Athlete,https://olympics.com/en/athletes/takanori-kono,Takanori KONO,Japan,lillehammer,1994
Nordic Combined,Individual men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/bjarte-engen-vik,Bjarte Engen VIK,Norway,lillehammer,1994
Luge,Singles men,Men,GOLD,Athlete,https://olympics.com/en/athletes/georg-hackl,Georg HACKL,Germany,lillehammer,1994
Luge,Singles men,Men,SILVER,Athlete,https://olympics.com/en/athletes/markus-prock,Markus PROCK,Austria,lillehammer,1994
Luge,Singles men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/armin-zoeggeler,Armin ZOEGGELER,Italy,lillehammer,1994
Luge,Singles women,Women,GOLD,Athlete,https://olympics.com/en/athletes/gerda-weissensteiner-1,Gerda WEISSENSTEINER,Italy,lillehammer,1994
Luge,Singles women,Women,SILVER,Athlete,https://olympics.com/en/athletes/susi-lisa-erdmann,Susi-Lisa ERDMANN,Germany,lillehammer,1994
Luge,Singles women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/andrea-tagwerker,Andrea TAGWERKER,Austria,lillehammer,1994
Luge,Doubles mixed,Open,GOLD,GameTeam,https://olympics.com/en/athletes/kurt-brugger,Kurt BRUGGER,Italy,lillehammer,1994
Luge,Doubles mixed,Open,GOLD,GameTeam,https://olympics.com/en/athletes/wilfried-huber,Wilfried HUBER,Italy,lillehammer,1994
Luge,Doubles mixed,Open,SILVER,GameTeam,https://olympics.com/en/athletes/hansjorg-raffl,Hansjörg RAFFL,Italy,lillehammer,1994
Luge,Doubles mixed,Open,SILVER,GameTeam,https://olympics.com/en/athletes/norbert-huber,Norbert HUBER,Italy,lillehammer,1994
Luge,Doubles mixed,Open,BRONZE,GameTeam,https://olympics.com/en/athletes/stefan-krausse,Stefan KRAUSSE,Germany,lillehammer,1994
Luge,Doubles mixed,Open,BRONZE,GameTeam,https://olympics.com/en/athletes/jan-behrendt,Jan BEHRENDT,Germany,lillehammer,1994
Biathlon,4x75km relay men,Men,GOLD,GameTeam,,,Germany,lillehammer,1994
Biathlon,4x75km relay men,Men,SILVER,GameTeam,,,Russian Federation,lillehammer,1994
Biathlon,4x75km relay men,Men,BRONZE,GameTeam,,,France,lillehammer,1994
Biathlon,75km women,Women,GOLD,Athlete,https://olympics.com/en/athletes/myriam-bedard,Myriam BEDARD,Canada,lillehammer,1994
Biathlon,75km women,Women,SILVER,Athlete,https://olympics.com/en/athletes/svetlana-paramygina,Svetlana PARAMYGINA,Belarus,lillehammer,1994
Biathlon,75km women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/valentyna-tserbe-nessina,Valentyna TSERBE-NESSINA,Ukraine,lillehammer,1994
Biathlon,15km women,Women,GOLD,Athlete,https://olympics.com/en/athletes/myriam-bedard,Myriam BEDARD,Canada,lillehammer,1994
